SECCIÓN,CASILLA,DISTRITO,NO. MPO,MUNICIPIO,ACTA,PAN,PRI,PRD,PT,PVEM,PCP,PMC,MORENA,PNA SAN LUIS,PES,RSP,FXM,CI,"PAN,PRI,PRD,PCP","PAN,PRI,PRD","PAN,PRI,PCP","PAN,PRD,PCP","PRI,PRD,PCP","PAN,PRI","PAN,PRD","PAN,PCP","PRI,PRD","PRI,PCP","PRD,PCP","PT,PVEM",CNR,VTN,TOTAL,OBSERVACIONES
474,B1,14.0,18.0,HUEHUETLAN,10474B011814,15,112,6,7,153,1,0,26,0,3,119,1,1,4,1,0,0,0,1,0,0,0,0,0,13,2,17,482,
474,C1,14.0,18.0,HUEHUETLAN,10474C011814,16,94,4,7,186,4,4,21,1,1,127,1,0,1,1,0,0,0,2,0,0,0,0,0,7,0,11,488,
474,E1,14.0,18.0,HUEHUETLAN,10474E011814,32,116,2,4,124,2,1,5,0,0,58,0,0,2,0,0,0,0,1,0,0,0,0,0,5,0,14,366,
475,B1,14.0,18.0,HUEHUETLAN,10475B011814,43,118,6,7,82,1,1,14,0,1,84,1,0,2,2,1,0,0,3,0,0,2,1,0,6,0,40,415,
475,C1,14.0,18.0,HUEHUETLAN,10475C011814,40,132,7,8,91,7,3,13,3,4,76,1,2,4,0,0,0,0,1,0,0,3,2,0,8,0,24,429,
475,C2,14.0,18.0,HUEHUETLAN,10475C021814,27,143,6,7,63,2,5,12,4,1,91,2,2,0,3,0,0,0,7,1,0,2,0,0,7,0,34,419,
476,B1,14.0,18.0,HUEHUETLAN,10476B011814,11,45,0,2,59,1,0,16,0,0,55,1,0,3,1,0,0,0,0,0,0,0,0,0,7,0,11,212,
476,C1,14.0,18.0,HUEHUETLAN,10476C011814,15,37,1,2,100,1,2,30,0,1,145,1,0,1,1,0,0,1,2,0,0,0,0,0,11,0,19,370,
477,B1,14.0,18.0,HUEHUETLAN,10477B011814,32,57,3,7,92,1,0,35,3,1,153,1,0,0,1,0,0,0,2,1,0,1,1,0,11,0,22,424,
477,C1,14.0,18.0,HUEHUETLAN,10477C011814,24,59,6,6,88,1,2,41,0,2,174,0,1,7,1,0,0,0,0,0,0,0,0,0,4,0,19,435,
477,C2,14.0,18.0,HUEHUETLAN,10477C021814,28,62,4,3,102,2,1,26,0,6,202,0,0,0,4,0,0,0,3,1,0,0,0,0,7,0,13,464,
477,S1,14.0,18.0,HUEHUETLAN,10477S011814,18,35,1,3,59,1,3,20,2,2,123,0,3,1,0,0,0,0,1,0,0,1,0,0,6,0,4,283,
1705,B1,14.0,54.0,AXTLA DE TERRAZAS,11705B015414,21,25,2,10,79,2,5,84,4,7,122,0,1,1,1,1,0,0,0,0,0,0,1,0,20,0,14,400,
1705,C1,14.0,54.0,AXTLA DE TERRAZAS,11705C015414,16,26,1,8,89,1,1,87,3,4,142,1,0,3,0,0,0,0,0,0,0,0,0,0,6,3,18,409,
1705,C2,14.0,54.0,AXTLA DE TERRAZAS,11705C025414,13,24,4,5,91,0,2,80,2,6,171,1,0,1,0,0,0,0,0,0,0,0,0,0,15,0,14,429,
1706,B1,14.0,54.0,AXTLA DE TERRAZAS,11706B015414,21,25,2,10,79,2,5,84,4,7,122,0,1,1,1,1,0,0,0,0,0,0,1,0,20,0,14,400,
1706,C1,14.0,54.0,AXTLA DE TERRAZAS,11706C015414,21,33,2,11,83,0,3,102,2,2,145,1,2,1,0,1,0,0,1,0,0,0,0,0,9,1,4,424,
1707,B1,14.0,54.0,AXTLA DE TERRAZAS,11707B015414,10,30,0,7,102,1,2,79,1,6,165,1,0,1,0,0,1,0,0,0,0,0,0,0,14,0,11,431,
1707,C1,14.0,54.0,AXTLA DE TERRAZAS,11707C015414,14,26,1,16,112,0,3,57,2,11,141,1,0,2,1,0,0,0,1,0,0,0,0,0,12,1,14,415,
1707,C2,14.0,54.0,AXTLA DE TERRAZAS,11707C025414,13,35,1,19,72,2,3,74,6,2,169,0,2,0,0,0,0,1,0,0,0,0,0,0,13,0,9,421,
1708,B1,14.0,54.0,AXTLA DE TERRAZAS,11708B015414,25,48,1,14,90,1,2,85,2,4,193,0,0,8,2,0,0,0,2,0,0,0,0,0,18,0,6,501,
1708,C1,14.0,54.0,AXTLA DE TERRAZAS,11708C015414,40,60,2,11,92,4,2,64,8,5,174,1,1,3,0,0,0,0,1,0,0,0,0,0,12,4,6,490,
1709,B1,14.0,54.0,AXTLA DE TERRAZAS,11709B015414,27,63,6,4,58,0,4,108,3,9,34,3,1,0,0,0,0,0,0,1,0,0,0,0,8,0,11,340,
1709,C1,14.0,54.0,AXTLA DE TERRAZAS,11709C015414,18,61,4,4,57,2,4,119,0,15,27,0,0,0,0,0,0,0,4,1,0,0,0,0,3,0,23,342,
1710,B1,14.0,54.0,AXTLA DE TERRAZAS,11710B015414,17,28,0,2,62,1,1,72,2,5,68,0,0,1,0,0,1,0,2,0,1,0,1,0,5,0,12,281,
1710,C1,14.0,54.0,AXTLA DE TERRAZAS,11710C015414,10,30,2,9,54,1,2,70,1,8,101,0,1,3,1,0,0,0,4,0,0,0,0,0,6,0,15,318,
1711,B1,14.0,54.0,AXTLA DE TERRAZAS,11711B015414,16,37,4,9,87,8,3,89,10,13,88,0,1,3,1,0,0,0,1,0,0,0,0,0,9,0,20,399,
1711,C1,14.0,54.0,AXTLA DE TERRAZAS,11711C015414,18,27,6,17,68,3,1,92,5,15,101,1,1,4,3,1,0,0,4,0,0,0,0,0,8,0,21,396,
1711,C2,14.0,54.0,AXTLA DE TERRAZAS,11711C025414,20,34,3,8,94,0,5,82,3,13,75,2,1,1,3,0,1,0,2,2,1,0,0,0,15,0,12,377,
1712,B1,14.0,54.0,AXTLA DE TERRAZAS,11712B015414,29,60,7,12,61,3,8,103,1,33,72,1,3,3,0,0,0,0,4,0,1,0,0,1,2,0,36,440,
1713,B1,14.0,54.0,AXTLA DE TERRAZAS,11713B015414,10,25,4,6,31,3,0,71,0,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,17,207,
1713,E1,14.0,54.0,AXTLA DE TERRAZAS,11713E015414,8,20,0,1,15,0,2,39,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,104,
1714,B1,14.0,54.0,AXTLA DE TERRAZAS,11714B015414,13,33,3,5,64,6,7,137,3,8,185,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,21,494,
1714,C1,14.0,54.0,AXTLA DE TERRAZAS,11714C015414,20,37,3,12,70,3,6,129,1,4,187,1,5,1,0,0,0,0,0,0,0,0,0,0,7,0,31,517,
1715,B1,14.0,54.0,AXTLA DE TERRAZAS,11715B015414,16,34,1,15,98,3,5,157,3,18,93,2,5,2,0,0,0,0,0,1,0,0,0,0,10,1,14,478,
1716,B1,14.0,54.0,AXTLA DE TERRAZAS,11716B015414,28,24,5,9,117,3,4,78,4,12,118,0,1,3,2,1,0,0,0,1,0,0,0,0,15,0,28,453,
1716,C1,14.0,54.0,AXTLA DE TERRAZAS,11716C015414,18,39,3,16,138,2,6,65,4,10,125,4,2,3,2,0,0,0,2,1,0,0,1,0,8,0,22,471,
1717,B1,14.0,54.0,AXTLA DE TERRAZAS,11717B015414,38,33,2,7,43,0,4,106,1,8,45,0,0,1,1,0,0,0,1,0,0,0,0,0,2,2,22,316,
1717,C1,14.0,54.0,AXTLA DE TERRAZAS,11717C015414,29,32,3,4,41,3,4,125,4,7,60,1,2,0,1,1,0,0,1,0,0,0,0,0,6,1,16,341,
1718,B1,14.0,54.0,AXTLA DE TERRAZAS,11718B015414,8,38,2,9,111,1,1,92,1,7,104,1,0,2,1,0,0,0,1,0,0,0,0,0,16,2,16,413,
1718,C1,14.0,54.0,AXTLA DE TERRAZAS,11718C015414,15,27,5,2,122,0,5,68,1,8,117,1,1,3,3,0,0,0,0,1,0,0,1,0,14,0,9,403,
1719,B1,14.0,54.0,AXTLA DE TERRAZAS,11719B015414,30,70,7,14,124,4,3,71,3,10,63,0,0,0,0,1,0,0,3,1,0,0,0,0,14,0,25,443,
1719,C1,14.0,54.0,AXTLA DE TERRAZAS,11719C015414,28,79,1,8,131,1,5,77,2,8,52,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,25,429,
1720,B1,14.0,54.0,AXTLA DE TERRAZAS,11720B015414,10,37,4,6,49,1,3,121,3,16,144,0,2,1,2,0,0,0,1,0,0,0,0,0,8,0,27,435,
1720,C1,14.0,54.0,AXTLA DE TERRAZAS,11720C015414,12,45,4,7,63,1,3,109,2,15,135,2,0,2,1,0,0,0,0,0,0,0,0,0,6,0,23,430,
1720,C2,14.0,54.0,AXTLA DE TERRAZAS,11720C025414,11,32,2,4,55,1,2,123,0,13,162,0,3,0,2,0,0,0,5,0,0,0,0,0,5,1,21,442,
1721,B1,14.0,54.0,AXTLA DE TERRAZAS,11721B015414,13,60,7,7,102,3,5,100,2,17,23,3,0,1,0,0,0,0,0,0,1,0,0,1,13,0,17,375,
1721,C1,14.0,54.0,AXTLA DE TERRAZAS,11721C015414,13,70,5,11,96,2,2,82,2,13,41,1,0,1,0,0,0,0,0,0,0,0,0,0,11,0,24,374,
1722,B1,14.0,54.0,AXTLA DE TERRAZAS,11722B015414,12,47,10,12,116,1,3,84,2,8,103,1,0,0,0,0,0,0,0,0,1,0,0,0,14,5,24,443,
1722,C1,14.0,54.0,AXTLA DE TERRAZAS,11722C015414,9,52,2,15,131,3,3,81,2,13,72,1,1,3,0,0,0,0,2,0,0,0,0,0,13,11,20,434,
1723,B1,14.0,54.0,AXTLA DE TERRAZAS,11723B015414,20,88,12,13,117,1,5,111,2,28,68,1,1,0,0,0,0,0,2,0,0,1,0,0,3,0,23,496,
1723,C1,14.0,54.0,AXTLA DE TERRAZAS,11723C015414,33,74,9,14,85,2,5,110,1,29,81,6,1,0,0,0,0,0,1,0,0,0,0,0,6,1,29,487,
1724,B1,14.0,54.0,AXTLA DE TERRAZAS,11724B015414,24,55,3,6,76,3,9,89,3,5,88,2,0,0,0,0,0,0,1,1,1,1,0,0,7,0,25,399,
1724,C1,14.0,54.0,AXTLA DE TERRAZAS,11724C015414,22,66,3,11,74,5,2,108,2,15,88,0,0,2,0,0,0,0,0,1,0,0,0,0,8,0,19,426,
1725,B1,14.0,54.0,AXTLA DE TERRAZAS,11725B015414,24,88,3,14,127,0,4,115,2,2,40,1,1,0,1,0,0,0,5,0,0,0,0,0,13,0,18,458,
1725,C1,14.0,54.0,AXTLA DE TERRAZAS,11725C015414,28,91,5,16,115,4,3,108,1,9,48,1,0,0,0,0,0,0,2,0,0,0,0,1,16,4,19,471,
1726,B1,14.0,55.0,XILITLA,11726B015514,87,18,1,8,88,0,8,94,3,0,95,2,0,2,1,1,0,0,1,0,0,0,0,0,4,3,16,432,
1726,C1,14.0,55.0,XILITLA,11726C015514,116,18,1,8,74,0,12,65,3,3,99,0,4,1,1,0,0,0,0,0,1,0,0,0,2,0,8,416,
1726,C2,14.0,55.0,XILITLA,11726C025514,103,17,1,11,80,0,7,82,4,2,81,3,1,4,2,1,1,0,0,0,0,0,0,0,10,3,14,427,
1727,B1,14.0,55.0,XILITLA,11727B015514,85,18,2,11,82,2,3,88,4,2,110,2,1,2,2,0,0,0,1,0,0,0,0,0,4,0,8,427,
1727,C1,14.0,55.0,XILITLA,11727C015514,84,19,1,9,80,2,4,108,0,6,94,0,0,4,1,0,0,1,0,0,0,0,0,0,9,2,9,433,
1727,S1,14.0,55.0,XILITLA,11727S015514,39,16,0,2,50,1,4,27,1,2,56,0,1,0,3,0,0,0,0,0,0,1,0,0,9,0,9,221,
1728,B1,14.0,55.0,XILITLA,11728B015514,52,12,0,6,63,0,9,51,0,1,70,0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,7,277,
1728,C1,14.0,55.0,XILITLA,11728C015514,53,16,0,7,63,0,9,51,1,1,66,1,1,3,2,0,0,0,0,0,0,0,0,0,6,0,8,288,
1729,B1,14.0,55.0,XILITLA,11729B015514,47,16,0,8,62,0,2,58,1,2,62,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,9,271,
1729,C1,14.0,55.0,XILITLA,11729C015514,62,15,0,2,43,0,5,61,0,3,69,1,0,0,1,0,0,0,1,0,0,0,0,0,3,1,9,276,
1730,B1,14.0,55.0,XILITLA,11730B015514,83,12,1,9,64,0,5,84,0,4,100,1,1,2,3,0,0,0,2,0,0,0,0,0,7,0,22,400,
1730,C1,14.0,55.0,XILITLA,11730C015514,105,18,1,4,60,1,3,79,3,2,102,0,1,0,0,0,0,0,1,0,0,1,0,0,3,0,8,392,
1730,C2,14.0,55.0,XILITLA,11730C025514,83,17,0,11,74,2,6,80,0,3,103,1,0,1,1,0,0,0,0,0,0,1,0,0,7,1,18,409,
1731,B1,14.0,55.0,XILITLA,11731B015514,135,36,3,4,59,2,7,72,0,3,7,0,1,0,1,1,0,3,6,0,0,1,0,1,2,0,34,378,
1731,C1,14.0,55.0,XILITLA,11731C015514,132,31,3,8,34,1,4,85,2,1,10,0,0,1,3,0,0,2,3,0,1,0,0,1,0,0,32,354,
1732,B1,14.0,55.0,XILITLA,11732B015514,137,29,1,4,67,2,3,106,4,1,7,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,21,388,
1732,C1,14.0,55.0,XILITLA,11732C015514,134,19,3,4,59,2,4,112,7,1,13,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,23,389,
1733,B1,14.0,55.0,XILITLA,11733B015514,61,44,1,11,123,1,1,61,0,2,80,2,1,0,0,0,0,0,2,1,0,0,0,0,6,0,27,424,
1734,B1,14.0,55.0,XILITLA,11734B015514,68,15,1,2,37,1,0,117,0,0,5,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0,4,256,
1735,B1,14.0,55.0,XILITLA,11735B015514,133,46,1,5,39,0,7,210,0,4,24,6,1,0,0,0,0,0,0,0,1,0,0,0,3,1,20,501,
1736,B1,14.0,55.0,XILITLA,11736B015514,41,7,0,0,15,1,1,36,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,114,
1737,B1,14.0,55.0,XILITLA,11737B015514,112,16,2,6,56,1,4,101,1,3,11,1,0,0,0,0,0,0,2,0,1,1,0,0,3,0,0,321,
1738,B1,14.0,55.0,XILITLA,11738B015514,111,11,2,4,73,0,2,80,0,0,16,1,0,0,1,0,0,0,1,0,0,0,0,0,7,14,16,339,
1739,B1,14.0,55.0,XILITLA,11739B015514,101,25,1,6,77,1,7,74,0,3,106,1,0,0,1,0,0,0,1,0,0,0,0,0,5,0,15,424,
1739,C1,14.0,55.0,XILITLA,11739C015514,104,24,2,12,90,2,2,69,1,0,84,3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,16,413,
1740,B1,14.0,55.0,XILITLA,11740B015514,127,15,2,4,80,1,5,117,2,0,34,5,0,2,2,0,0,0,1,0,1,0,0,0,5,3,11,417,
1741,B1,14.0,55.0,XILITLA,11741B015514,87,25,0,11,118,0,4,73,0,1,30,0,0,0,0,0,0,0,1,2,0,0,0,0,10,3,10,375,
1741,C1,14.0,55.0,XILITLA,11741C015514,103,15,1,12,93,0,3,61,0,1,47,0,0,1,0,0,0,0,3,0,0,0,0,0,9,0,19,368,
1742,B1,14.0,55.0,XILITLA,11742B015514,52,35,1,8,64,0,1,52,0,1,13,2,0,0,1,0,0,0,2,1,0,1,0,0,7,0,15,256,
1743,B1,14.0,55.0,XILITLA,11743B015514,73,18,1,7,92,3,4,83,0,2,17,0,0,0,1,0,0,0,0,1,0,0,0,0,8,2,25,337,
1744,B1,14.0,55.0,XILITLA,11744B015514,63,14,0,4,60,1,1,132,0,4,15,2,0,3,0,0,0,0,1,0,0,0,0,0,3,0,19,322,
1745,B1,14.0,55.0,XILITLA,11745B015514,31,20,1,2,32,0,0,47,1,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,5,149,
1746,B1,14.0,55.0,XILITLA,11746B015514,68,10,2,7,76,0,2,36,0,0,10,2,0,0,0,0,0,0,1,1,0,0,0,0,9,0,15,239,
1747,B1,14.0,55.0,XILITLA,11747B015514,79,27,0,4,91,0,2,73,0,3,22,0,0,0,1,0,0,0,0,0,0,0,2,0,4,0,28,336,
1747,C1,14.0,55.0,XILITLA,11747C015514,79,12,0,9,91,1,2,110,0,1,28,0,3,0,2,0,1,0,1,0,0,0,1,0,4,0,18,363,
1748,B1,14.0,55.0,XILITLA,11748B015514,93,45,1,8,47,1,6,63,1,4,4,2,0,0,1,0,0,0,1,0,0,0,0,0,5,0,12,294,
1749,B1,14.0,55.0,XILITLA,11749B015514,73,34,3,0,18,1,7,75,1,2,20,3,0,0,1,0,0,0,2,0,0,0,1,0,0,0,17,258,
1749,C1,14.0,55.0,XILITLA,11749C015514,72,45,5,5,20,4,9,81,0,0,31,1,0,1,0,0,0,0,3,1,1,0,0,0,0,0,17,296,
1750,B1,14.0,55.0,XILITLA,11750B015514,82,36,3,4,60,2,8,52,0,0,12,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,10,273,
1750,C1,14.0,55.0,XILITLA,11750C015514,64,27,4,3,52,0,4,67,1,2,15,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,13,256,
1751,B1,14.0,55.0,XILITLA,11751B015514,63,27,0,8,32,0,1,74,1,4,62,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,27,303,
1751,C1,14.0,55.0,XILITLA,11751C015514,62,19,3,3,15,0,2,53,0,2,70,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,22,254,
1752,B1,14.0,55.0,XILITLA,11752B015514,70,20,1,7,42,0,7,106,3,3,36,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,23,320,
1753,B1,14.0,55.0,XILITLA,11753B015514,94,44,3,6,23,2,2,79,1,3,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14,284,
1753,C1,14.0,55.0,XILITLA,11753C015514,84,54,2,3,14,4,2,71,0,2,16,0,1,0,0,0,0,0,2,0,1,0,0,0,2,0,23,281,
1754,B1,14.0,55.0,XILITLA,11754B015514,83,60,4,4,30,0,4,129,0,1,18,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,25,362,
1755,B1,14.0,55.0,XILITLA,11755B015514,67,34,1,4,36,1,3,49,2,2,18,1,0,0,1,0,0,0,3,0,0,0,1,0,0,0,16,239,
1755,C1,14.0,55.0,XILITLA,11755C015514,63,39,2,8,31,2,1,50,0,3,13,2,0,0,0,0,0,0,1,1,0,0,1,0,2,0,21,240,
1756,B1,14.0,55.0,XILITLA,11756B015514,80,11,0,4,62,0,6,92,0,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,288,
1757,B1,14.0,55.0,XILITLA,11757B015514,17,0,0,2,12,2,1,36,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,9,95,
1757,E1,14.0,55.0,XILITLA,11757E015514,64,24,0,2,11,1,1,85,0,3,16,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14,225,
1758,B1,14.0,55.0,XILITLA,11758B015514,70,57,2,0,20,1,1,63,0,0,29,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,27,275,
1759,B1,14.0,55.0,XILITLA,11759B015514,79,21,0,10,78,0,3,90,1,3,61,2,1,1,0,0,0,0,4,0,0,0,1,0,5,0,27,387,
1760,B1,14.0,55.0,XILITLA,11760B015514,74,76,1,8,80,0,2,78,3,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,16,357,
1760,C1,14.0,55.0,XILITLA,11760C015514,78,84,0,8,56,0,2,71,3,0,12,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,10,329,
1761,B1,14.0,55.0,XILITLA,11761B015514,65,26,2,4,39,0,1,71,2,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,16,238,
1762,B1,14.0,55.0,XILITLA,11762B015514,117,76,1,6,51,1,2,84,1,0,16,2,1,0,0,0,0,0,2,0,1,0,1,0,2,0,19,383,
1762,C1,14.0,55.0,XILITLA,11762C015514,88,84,3,4,45,1,1,90,1,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,360,
1763,B1,14.0,55.0,XILITLA,11763B015514,81,24,0,5,46,1,3,76,0,2,12,5,0,0,2,0,0,0,1,0,0,0,0,0,6,0,18,282,
1763,C1,14.0,55.0,XILITLA,11763C015514,66,11,1,4,56,0,5,71,0,0,6,0,0,2,0,0,0,0,1,1,0,0,1,0,3,0,21,249,
1764,B1,14.0,55.0,XILITLA,11764B015514,47,19,1,2,13,3,2,56,0,2,10,0,1,2,0,0,0,0,0,0,0,2,0,0,2,0,18,180,
1765,B1,14.0,55.0,XILITLA,11765B015514,183,56,1,6,20,1,2,96,0,0,9,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,23,402,
1766,B1,14.0,55.0,XILITLA,11766B015514,119,54,1,7,68,0,4,81,0,4,5,2,0,1,2,0,0,0,2,0,0,0,0,0,3,0,13,366,
1767,B1,14.0,55.0,XILITLA,11767B015514,85,31,0,3,63,1,4,74,1,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,41,316,
1767,C1,14.0,55.0,XILITLA,11767C015514,90,14,1,5,69,2,1,79,1,2,9,1,0,2,0,0,0,0,2,1,0,1,0,0,3,0,30,313,
1768,B1,14.0,55.0,XILITLA,11768B015514,121,71,2,8,61,2,2,89,1,3,18,2,0,0,0,0,0,0,3,0,0,0,0,0,3,1,19,406,
1769,B1,14.0,55.0,XILITLA,11769B015514,86,8,1,7,117,2,0,63,3,0,64,1,1,2,2,0,0,0,3,0,0,0,0,0,9,0,38,407,
1769,C1,14.0,55.0,XILITLA,11769C015514,75,7,1,6,111,1,0,43,4,0,116,1,2,0,0,0,0,0,0,0,0,0,0,0,10,0,27,404,
1770,B1,14.0,55.0,XILITLA,11770B015514,121,19,0,17,89,0,0,55,0,0,26,1,0,0,0,0,0,0,2,0,0,2,0,0,6,0,24,362,
1771,B1,14.0,55.0,XILITLA,11771B015514,139,49,0,2,30,0,3,56,0,1,11,1,0,1,0,0,0,0,5,2,0,0,0,0,2,0,19,321,
1772,B1,14.0,55.0,XILITLA,11772B015514,62,13,0,10,76,6,2,70,0,1,30,3,0,0,0,1,1,0,1,2,0,0,0,0,6,0,28,312,
1772,C1,14.0,55.0,XILITLA,11772C015514,77,11,1,9,84,0,4,76,1,1,38,1,0,0,0,0,0,0,2,0,1,0,0,0,4,0,19,329,
1128,B1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11128B012915,74,7,1,20,224,4,2,23,3,12,85,2,1,3,0,1,0,0,3,0,1,0,0,0,33,1,15,515,
1128,C1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11128C012915,95,5,1,19,217,1,0,24,1,14,102,1,0,1,3,1,0,0,3,0,0,0,0,0,26,0,15,529,
1129,B1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11129B012915,66,4,3,9,202,1,2,22,1,11,86,0,0,3,3,0,0,0,0,0,0,0,0,0,18,0,13,444,
1129,C1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11129C012915,77,1,3,19,224,1,1,29,1,6,81,0,0,4,2,0,1,0,0,0,0,0,0,0,12,0,14,476,
1130,B1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11130B012915,47,8,4,84,116,2,3,66,8,46,48,1,2,0,0,0,1,0,0,0,0,1,0,0,8,0,40,485,
1131,B1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11131B012915,68,4,2,10,135,1,2,25,2,5,112,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,22,402,
1131,C1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11131C012915,53,4,1,12,161,1,1,26,1,3,97,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0,18,394,
1132,B1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11132B012915,29,3,2,15,78,1,3,159,0,13,76,1,0,1,0,0,0,0,1,0,0,0,0,0,6,0,10,398,
1133,B1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11133B012915,18,2,0,6,50,0,3,38,2,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,143,
1134,B1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11134B012915,39,3,4,7,117,1,4,44,0,23,26,0,2,0,0,0,0,0,1,0,0,0,0,0,4,0,16,291,
1134,C1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11134C012915,37,1,2,6,105,0,3,52,0,25,28,1,0,3,2,0,0,0,1,0,0,0,0,0,11,0,16,293,
1135,B1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11135B012915,31,0,2,5,69,2,2,23,1,11,15,2,0,2,0,0,0,0,0,1,0,0,0,0,3,0,10,179,
1136,B1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11136B012915,61,2,1,29,209,0,8,142,2,20,27,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,21,545,
1137,B1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11137B012915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,
1138,B1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11138B012915,5,1,0,12,40,0,0,4,0,5,10,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,5,88,
1139,B1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11139B012915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,
1140,B1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11140B012915,79,9,2,28,178,1,8,68,4,56,22,2,1,1,0,0,0,0,3,1,1,0,0,0,9,0,16,489,
1140,C1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11140C012915,71,4,3,17,123,1,10,89,3,50,39,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,23,439,
1141,B1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11141B012915,82,9,8,26,185,4,15,58,8,81,55,3,0,0,0,0,0,0,0,3,0,0,1,0,8,0,23,569,
1141,C1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11141C012915,57,5,5,20,195,9,12,66,7,84,58,0,0,1,0,0,0,0,0,1,0,0,0,0,12,1,23,556,
1141,E1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11141E012915,46,11,0,31,81,1,1,20,0,41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,260,
1142,B1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11142B012915,79,10,5,20,160,2,5,68,1,40,13,1,0,0,1,0,0,0,2,1,0,0,0,0,9,2,18,437,
1142,C1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11142C012915,61,4,4,19,160,4,4,94,3,33,29,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,21,446,
1143,B1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11143B012915,75,5,3,28,211,2,6,59,2,58,15,2,1,1,0,0,0,0,3,0,0,0,1,0,12,0,14,498,
1143,E1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11143E012915,105,5,7,14,198,0,5,39,0,45,4,1,0,0,0,0,0,0,1,3,0,0,0,0,8,0,32,467,
1144,B1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11144B012915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,
1145,B1,15.0,29.0,SAN MARTIN CHALCHICUAUTLA,11145B012915,42,8,6,13,173,4,21,75,0,58,24,1,2,0,1,0,0,0,0,0,0,0,1,0,2,0,29,460,
